pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
8318	Człowiek ujeżdża byka , trzymając jedną rękę w górze .	Dwie paralotnie unoszą się nad ziemią , a w dole człowiek jedzie na motorze .	0.17	NEUTRAL
8319	Mężczyzna w rękawicy ochronnej trzyma ptaka z rozłożonymi skrzydłami .	Drapieżny ptak siedzi na dłoni mężczyzny , która jest osłonięta rękawicą .	4.17	NEUTRAL
8321	Nikt nie gra na skrzypcach .	Chłopiec w okularach z pofarbowanym na niebiesko irokezem na głowie gra na skrzypcach .	3.0	CONTRADICTION
8322	Pięć osób gra na instrumentach smyczkowych , patrząc na nuty .	Pięć osób nie gra na instrumentach smyczkowych , gdy patrzy na nuty .	4.17	CONTRADICTION
8323	Kilka kotów zgromadziło się przy mężczyźnie w niebieskiej czapce .	Pojazd o czterech dużych kołach wjeżdża na górę zniszczonych aut .	0.0	NEUTRAL
8324	Delfin wyskakuje z wody .	Uśmiechnięty chłopiec zjeżdża po plastikowej , pomarańczowej zjeżdżalni .	0.0	NEUTRAL
8325	Dziewczynka podtrzymuje chłopca , nurkując z nim pod wodą .	Dwójka dzieci nurkuje w basenie .	3.67	NEUTRAL
8327	Trzy psy gonią piłkę po ziemi .	Biało - brązowy pies z kokardą na szyi biegnie za piłką , a tuż za nim biegną dwa inne psy .	3.17	ENTAILMENT
8328	Dwóch bokserów walczy ze sobą na ringu .	Dwaj siwi mężczyźni w białych rękawicach bokserskich walczą ze sobą na ringu .	3.33	ENTAILMENT
8329	Po wodzie , niedaleko siebie , płynie kilka pontonów motorowych , a w każdym z nich siedzą dwie osoby .	Sześć łodzi z dwuosobowymi załogami płynie po wodzie .	2.83	NEUTRAL
8330	Czterech mężczyzn z długimi włosami siedzi obok siebie na murku .	Na murku siedzi obok siebie czterech mężczyzn z długimi włosami .	4.83	ENTAILMENT
8331	Dziecko siedzi w zawieszonym pod sufitem małym samolocie .	Kobieta siedzi w niewielkim żółto - czarnym samolocie zawieszonym na metalowej konstrukcji .	2.17	NEUTRAL
8332	Łabędź biegnie po wodzie z rozłożonymi skrzydłami .	Czarny ptak leci , trzymając w jasnoróżowym dziobie zieloną gałązkę .	0.67	NEUTRAL
8333	Dwie kobiety spadają .	Dwie kobiety zderzają się ze sobą podczas walki na ringu .	1.17	NEUTRAL
8335	Dziewczynka w różowej kurtce zjeżdża na brzuchu po czerwonej zjeżdżalni .	Człowiek płynie niebieską łódką wzdłuż brzegu w mieście .	0.0	NEUTRAL
8336	Zawodnicy walczą o piłkę na boisku z dużą ilością kibiców na trybunach .	Opalony mężczyzna w kolorowych spodenkach płynie na desce tuż obok wysokiej fali .	0.17	NEUTRAL
8338	Na sali sportowej dwie kobiety w sportowych strojach trzymające kije do unihokeja przepychają się obok piłki .	Chłopak w zielonej koszulce skacze nad trawą ze zgiętymi nogami i wyciągniętą do góry ręką .	0.17	NEUTRAL
8339	Chłopiec w niebieskim ubraniu skacze do basenu .	Chłopiec w niebieskim ubraniu skacze do basenu z trampoliny .	4.0	ENTAILMENT
8340	Osoba przejeżdża na saniach .	Osoba przejeżdża przez śniegową zaspę na kolorowych dmuchanych saniach w kształcie opony .	3.17	ENTAILMENT
8342	Widziana od tyłu dziewczyna w letnim stroju stoi w płytkiej wodzie , która rozpryskuje się kawałek dalej .	Dziewczyna rzuca czymś .	1.67	NEUTRAL
8343	Mężczyzna przygotowuje na desce potrawę , a obok niego stoją miseczki z jedzeniem .	Potrawa jest przygotowywana na desce przez mężczyznę , a obok niego stoją miseczki z jedzeniem .	5.0	ENTAILMENT
8344	Duży , jasny ptak z pomarańczowym dziobem stoi w wodzie z rozłożonymi szeroko skrzydłami .	Biała kaczka stoi w wodzie z rozpostartymi skrzydłami .	2.67	NEUTRAL
8346	Mały , czarno - biały ptak siedzi na ludzkiej dłoni obok ciemnych pestek .	Mały ptak siedzi na ludzkiej dłoni obok ciemnych pestek .	3.83	NEUTRAL
8347	Dziewczynki w czarnych strojach grają na boisku w piłkę nożną .	Piłkarz na boisku patrzy w kierunku lecącej do bramki piłki .	1.5	NEUTRAL
8348	Trzy osoby w kaskach siedzą na quadach obok siebie .	Osoba jedzie po asfalcie sportowym motocyklem z uniesioną do góry ręką .	0.67	NEUTRAL
8349	Kobieta i mężczyzna całują się , stojąc boso na piasku .	Kobieta i mężczyzna całują się .	3.67	NEUTRAL
8350	Nikt nie stoi na trawie , puszczając bańki mydlane .	Dziewczynki w kolorowych sukienkach stoją na trawie , puszczając bańki mydlane .	3.33	CONTRADICTION
8351	Kobieta i mężczyzna stoją .	Kobieta w białej bluzce i mężczyzna w białej koszuli stoją na trawie w pobliżu kwitnącego drzewa .	3.33	ENTAILMENT
8352	Dwa psy stoją .	Dwa psy stoją naprzeciwko siebie na drodze asfaltowej .	3.33	ENTAILMENT
8353	Łabędź biegnie po wodzie z rozłożonymi skrzydłami .	Kilka osób przygląda się kobiecie w czerwonym kasku jadącej skuterem po ulicy .	0.0	NEUTRAL
8354	Dwie kobiety z kijami do hokeja przepychają się w pobliżu piłki na hali .	Dwie kobiety w granatowych czapkach i dużych , okrągłych kolczykach przepychają się w pobliżu piłki na hali .	2.83	NEUTRAL
8355	Mężczyzna w sportowym stroju trzyma piłkę do koszykówki nisko nad podłogą , a drugi mężczyzna wyciąga rękę do piłki .	Dwóch zawodników na boisku próbuje zdobyć piłkę do koszykówki .	3.0	NEUTRAL
8356	Pies biegnie po śniegu .	Jasnobrązowy pies z wywiniętym uchem biegnie po śniegu .	3.67	ENTAILMENT
8357	Dziewczynka trzyma przy twarzy aparat , zasłaniając obiektyw ręką .	Trzech zawodników z kijami do hokeja biegnie po trawie za piłką .	0.0	NEUTRAL
8358	Pomarańczowy napój jest pity z butelki na świeżym powietrzu przez łysego mężczyznę .	Łysy mężczyzna pije pomarańczowy napój z butelki na świeżym powietrzu .	4.83	ENTAILMENT
8359	Jasnobrązowy pies biegnie po trawie , trzymając w pysku kolorową zabawkę .	Duży , brązowo - biały pies skacze przez przeszkodę niedaleko siatki .	1.17	NEUTRAL
8360	Grupa dzieci moczy się w wodzie z fontanny .	Dwie osoby w basenie grają pod siatką w piłkę wodną .	0.83	NEUTRAL
8361	Trzech piłkarzy znajduje się w okolicach bramki na boisku piłkarskim .	Trzech piłkarzy gra na stadionie , jeden z nich broni bramki , drugi skacze w stronę piłki , a trzeci obserwuje akcję .	3.0	NEUTRAL
8362	Duży pies skacze przez płonącą obręcz na dworze .	Duży pies skacze przez płonącą obręcz pod drzewami .	4.0	ENTAILMENT
8363	Niebieski samochód jedzie , wzbijając tumany kurzu , a ludzie robią mu zdjęcia .	Kobieta siedzi na samochodzie terenowym , w którym są dwie osoby .	1.17	NEUTRAL
8364	Chłopiec skacze w ubraniu do wody ze zgiętymi nogami .	Chłopiec nad wodą nie podskakuje w górę z rękami w tyle .	2.33	NEUTRAL
8365	Mężczyzna w granatowym stroju stoi na linie , która jest zawieszona nisko nad ziemią .	Mężczyzna w granatowym stroju stoi na linie zawieszonej nisko nad ziemią .	5.0	ENTAILMENT
8366	Mały , jasny ptak pochyla głowę w stronę leżącego obok okruszka .	Ptak o jasnych piórach i jasnoróżowym dziobie , który jest zwrócony w stronę okruszka , stoi .	3.83	ENTAILMENT
8367	Człowiek z plecakiem jedzie na nartach po śniegu .	Jedna osoba w sportowym stroju , rękawicach i kasku kopie drugą w głowę na ringu .	0.17	NEUTRAL
8368	Dziewczynka o jasnych włosach w kolorowej sukience stoi w wodzie , trzymając w ręce siatkę .	Dziewczyna w kapeluszu stoi w wodzie , trzymając w ręce siatkę .	3.33	NEUTRAL
8369	Strażacy stoją przy wozie , z którego leje się woda na płonącą stertę desek .	Człowiek z dużym plecakiem stoi przy wozie , z którego leje się woda na płonącą stertę desek .	3.67	NEUTRAL
8370	Grupa jedzie na rowerach .	Duża grupa kolarzy jedzie na rowerach .	4.0	ENTAILMENT
8371	Kilka osób nie przygląda się kobiecie w czerwonym kasku jadącej skuterem po ulicy .	Kilka osób przygląda się kobiecie w czerwonym kasku jadącej skuterem po ulicy .	3.5	CONTRADICTION
8374	Jeden mężczyzna robi drugiemu zdjęcie na plaży , na której leżą duże , czarne kamienie .	Stojący na statywie aparat jest trzymany przez kobietę w kurtce i czapce .	1.0	NEUTRAL
8375	Chłopak biegnie , asekurując jadącego obok rowerem chłopca w kasku na głowie .	Chłopak biegnie .	3.17	NEUTRAL
8377	Dziecko stoi z drewnianym rowerkiem niedaleko plaży .	Kobieta z niebieskim irokezem na głowie stoi z drewnianym rowerkiem niedaleko plaży .	2.67	NEUTRAL
8378	Żaden pies nie unosi się w kierunku lecącej piłki .	Brązowo - biały pies unosi się w kierunku lecącej piłki .	3.0	CONTRADICTION
8379	Czas jest spędzany na górce pokrytej śniegiem przez kilka osób .	Człowiek wykonuje skok na sankach nad zaśnieżonym zboczem , na którym znajdują się też inne osoby .	2.17	NEUTRAL
8380	Dziecko stoi na nartach .	Dziecko w ciemnych okularach stoi na śniegu na nartach , podpierając się kijkami .	3.33	ENTAILMENT
8382	Czarny pies skacze do basenu , przy którym stoi człowiek .	Pięć kobiet stoi jedna obok drugiej na trawie z trzema psami .	0.67	NEUTRAL
8383	Osoba przejeżdża na żółtym quadzie wzdłuż ogrodzenia .	Człowiek przejeżdża na żółtym quadzie wzdłuż ogrodzenia .	5.0	ENTAILMENT
8384	Mała dziewczynka próbuje pocałować rudego kota siedzącego na blacie .	Człowiek w kasku stoi na jadącym po asfalcie motorze .	0.17	NEUTRAL
8386	Dzieci w kurtkach siedzą po dwóch stronach chodnika , a między nimi stoi kobieta z plecakiem .	Stojąca na tle wody kobieta w czarnej koszulce w jednej ręce trzyma cienki kij , a w drugiej trzyma rybi łeb na żyłce .	0.5	NEUTRAL
8387	Człowiek w kasku siedzi w do połowy zanurzonym pionowo w wodzie kajaku , trzymając wiosło .	Dziewczynka w różowym stroju trzyma aparat fotograficzny obiema rękami , a w tle na kanapie obok zabawkowego serwisu do herbaty siedzi kobieta .	0.17	NEUTRAL
8388	Czarna limuzyna ozdobiona kwiatami stoi przed budynkiem obok zgromadzonych na schodach ludzi .	Czarna limuzyna ozdobiona kwiatami stoi pod zatłoczonymi schodami .	3.83	NEUTRAL
8389	Ptak z zakrzywionym dziobem i obrączkami na nogach leci ze skrzydłami , które są rozłożone .	Ptak z zakrzywionym dziobem i obrączkami na nogach leci z rozłożonymi skrzydłami .	5.0	ENTAILMENT
8390	Dwoje małych dzieci buja się razem na huśtawce z opony .	Chłopiec w czerwonym ubraniu jest trzymany przez kogoś .	0.17	NEUTRAL
8391	Żadna dziewczynka nie siedzi , patrząc w dół .	Dziewczynka w czepku pływackim i stroju kąpielowym siedzi z podkurczonymi nogami .	1.33	NEUTRAL
8392	Chłopak w zimowym stroju i czapce z żółtą ozdobą wykonuje skok na snowboardzie wśród drzew .	Chłopak w zimowym stroju i czapce z żółtą ozdobą nie wykonuje skoku na snowboardzie wśród drzew .	4.0	CONTRADICTION
8393	Mężczyzna z żółtą reklamówką w ręce stoi na przystanku obok autobusu .	Mężczyzna z żółtą i białą reklamówką w ręce stoi na przystanku obok autobusu .	4.0	ENTAILMENT
8394	Trzy osoby w kaskach siedzą jedna obok drugiej w pojazdach na rżysku .	Czarny pies stoi na kamieniu , opierając się o niego swoimi białymi przednimi łapami .	0.33	NEUTRAL
8395	Dwaj mężczyźni w rękawicach bokserskich i ochraniaczach na nogach walczą na ringu .	Osoba przechodzi chodnikiem obok mężczyzny w kapeluszu , który siedząc na kartonie , gra na gitarze .	0.0	NEUTRAL
8396	Kilka osób spaceruje .	Kilka osób spaceruje po podmokłym terenie na plaży .	3.83	ENTAILMENT
8397	Stoi grupa .	Na zakręcie blisko bramy stoi grupa ludzi , w przeważającej większości dzieci .	3.17	ENTAILMENT
8399	Kobieta siedzi tyłem do grupy ludzi , trzymając w ręku kubek .	Kobieta siedzi w pobliżu kawiarni , trzymając w ręku papierowy kubek .	2.67	NEUTRAL
8400	Na kawałku drewna , który unosi się na wodzie , stoi pies , który spogląda w kierunku piłki , która jest zanurzona .	Na kawałku drewna unoszącym się na wodzie stoi pies , który spogląda w kierunku zanurzonej piłki .	5.0	ENTAILMENT
8401	Mężczyzna w czarnej koszulce śmieje się , siedząc przy stole , na którym leżą akcesoria do zwijania papierosów .	Mężczyzna stoi na peronie .	0.83	NEUTRAL
8402	Grupa osób fotografuje przejeżdżające obok sportowe auto , które pozostawia za sobą dużą ilość kurzu .	Mężczyzna w kasku i ubraniu ochronnym polewa wodą auto uniesione na lewarku .	1.17	NEUTRAL
8404	Biała kaczka z czerwoną plamą przy oku płynie niedaleko mniejszego psa .	Biała kaczka z czerwoną plamą przy oku płynie niedaleko czarnego psa .	3.5	NEUTRAL
8406	Osoba , która jest zaopatrzona w sprzęt do nurkowania , pływa pod wodą .	Człowiek nurkujący pod wodą trzyma w ręku małego homara .	3.0	NEUTRAL
8407	Trzech mężczyzn w tradycyjnych strojach gra na dudach .	Chłopiec w granatowym ubraniu siedzi na czerwonej zjeżdżalni .	0.17	NEUTRAL
8408	Mężczyzna trzyma piłkę , a drugi mężczyzna wyciąga rękę do piłki .	Mężczyzna w sportowym stroju trzyma piłkę do koszykówki nisko nad podłogą , a drugi mężczyzna wyciąga rękę do piłki .	4.17	ENTAILMENT
8409	Żadna dziewczynka nie patrzy na czarny przedmiot , który trzyma w ręce .	Dziewczynka o ciemnych oczach patrzy na czarny przedmiot , który trzyma w ręce .	3.33	CONTRADICTION
8410	Chłopiec jedzie rowerem .	Uśmiechnięty chłopiec w kasku jedzie po ulicy zielonym rowerem .	4.0	ENTAILMENT
8411	Małe dziecko stoi na chodniku wśród dużej ilości gołębi , które są zgromadzone .	Mały chłopiec w niebieskiej koszulce przechodzi w pobliżu czterech indyków .	0.83	NEUTRAL
8412	Jeden mężczyzna siedzi i gra na małej gitarze , a drugi mężczyzna stoi i gra na kontrabasie .	Mężczyzna w fioletowym stroju gra na gitarze z otwartym pokrowcem , który jest położony u jego stóp .	2.17	NEUTRAL
8413	Duży terenowy samochód stoi w leśnej okolicy częściowo zanurzony w wodzie .	Duży terenowy samochód , który jest częściowo zanurzony w wodzie , stoi w leśnej okolicy .	5.0	ENTAILMENT
8414	Czarnowłosa kobieta siedzi przy stoisku z akcesoriami wojskowymi .	Mężczyzna z brodą siedzi w pomieszczeniu , w którym znajdują się odznaki , naramienniki oraz czapki i inne elementy odzieży .	1.17	NEUTRAL
8415	Nikt nie skacze nad wodą obserwowany przez publiczność .	Trzy orki skaczą nad wodą , obserwowane przez publiczność .	3.5	CONTRADICTION
8416	Dziewczynka w stroju do sztuk walki , podskakując , kopie w materac , który jest trzymany przez klęczącego chłopaka .	Mężczyzna w stroju do walki stoi pod ringiem , z którego skacze inny mężczyzna .	1.17	NEUTRAL
8417	Dziecko zjeżdża na sankach , szurając butami po śniegu .	Dziecko w błękitnej kurtce zjeżdża na sankach , szurając butami po śniegu .	2.83	NEUTRAL
8418	Dziewczynka w sukience huśta się na huśtawce , a obok starej dymiącej lokomotywy stoi kobieta .	Uśmiechnięta kobieta stoi za plecami dziewczynki bujającej się na huśtawce .	2.17	NEUTRAL
8419	Małe dziecko w różowej czapce jest trzymane przez mężczyznę w czerwonej bluzce , a obok stoi kobieta .	Aparat fotograficzny jest trzymany przy twarzy przez dziewczynkę w różowym kapeluszu i bluzie .	1.17	NEUTRAL
8420	Chłopiec skacze z fotela na podłogę pełną zabawek .	Chłopiec skacze nad podłogą , na której leżą zabawki .	3.83	NEUTRAL
8421	Dziewczyna stoi w rozkroku .	Dziewczyna w szortach , zielonej koszulce i okularach stoi w rozkroku na torach obok stacji kolejowej .	3.67	ENTAILMENT
8422	Mężczyzna w okularach czyta gazetę , siedząc przy stoliku , na którym stoi szklanka z napojem .	Gazeta jest czytana przez mężczyznę w okularach .	4.0	NEUTRAL
8423	Skok na desce surfingowej jest wykonywany nad falą przez człowieka w czarnym kombinezonie .	Człowiek surfuje pod mostem w mglistą pogodę .	1.83	NEUTRAL
8426	Młody mężczyzna o rudych włosach pływa po wodzie na żółtej desce .	Młody mężczyzna o rudych włosach nie pływa po wodzie na żółtej desce .	4.0	CONTRADICTION
8427	Otyła kobieta nie siedzi obok trzech przenośnych toalet .	Kilka osób stoi , a jeden mężczyzna w słuchawkach siedzi przy dużym sprzęcie elektronicznym .	0.17	NEUTRAL
8428	Brudny człowiek idzie przez błoto , prowadząc przed sobą białą krowę .	Brudny człowiek idzie przez błoto , prowadząc przed sobą brązową i białą krowę .	3.83	ENTAILMENT
8429	Pięć dziewczyn w kostiumach kąpielowych skacze do wody , trzymając się za ręce .	Pięć dziewczyn w kostiumach kąpielowych nie skacze do wody , trzymając się za ręce .	3.67	CONTRADICTION
8431	Niewielki kolorowy samolot leci , pozostawiając za sobą ślad dymny .	Mały samolot leci , zostawiając za sobą ślad w powietrzu .	4.33	NEUTRAL
8432	Samolot leci .	Dwie paralotnie unoszą się nad ziemią , a w dole człowiek jedzie na motorze .	0.5	NEUTRAL
8434	Dziecko w zimowym stroju nie zjeżdża po śniegu na czerwonych sankach .	Dziecko w błękitnej kurtce zjeżdża na sankach , szurając butami po śniegu .	2.83	NEUTRAL
8435	Troje dzieci w niebieskich koszulkach i dżinsach nie huśta się obok siebie na huśtawce .	Troje dzieci w niebieskich koszulkach i dżinsach huśta się obok siebie na huśtawce .	3.67	CONTRADICTION
8436	Mężczyzna w kasku jedzie na motorze z przyczepą , na której siedzi pies w okularach .	Mężczyzna wspina się z asekuracją po pionowej skale .	0.67	NEUTRAL
8437	Pięć psów w zaprzęgu ciągnie za sobą mężczyznę z goglami na oczach .	Jasnowłosa uśmiechnięta dziewczynka je brzoskwinię , podtrzymując chusteczkę pod brodą .	0.17	NEUTRAL
8438	Kilka ubranych na biało osób stoi w dużym pomieszczeniu obok kóz .	Konie stoją .	0.33	NEUTRAL
8439	Uśmiechnięta dziewczynka w różowym stroju pływa w basenie .	Duży ptak o długich nogach i długiej szyi stoi w wodzie .	0.0	NEUTRAL
8440	Dziecko w pidżamie siedzi na drewnianym koniu na biegunach , uśmiechając się .	Dzieci w mundurkach siedzą na drewnianych koniach na biegunach , uśmiechając się .	2.67	NEUTRAL
8441	Dwie kobiety przepychają się .	Trzech zawodników z kijami do hokeja biegnie po trawie za piłką .	0.5	NEUTRAL
8442	Łabędź leci .	Duży szary ptak leci .	3.0	NEUTRAL
8443	Kobieta i dziewczynka stoją na łyżwach na lodowisku , trzymając się za ręce .	Samochody wyścigowe jadą blisko siebie po torze .	0.0	NEUTRAL
8444	Mężczyzna płynie po wodzie , stojąc za sterem .	Mężczyzna ubrany w czerwono - biały strój i czapkę z pomponem płynie po wodzie , stojąc za sterem .	3.5	ENTAILMENT
8445	Dziewięć osób płynie po wodzie długim kajakiem .	Ludzie na trybunach obserwują trzy skaczące nad wodą orki .	0.17	NEUTRAL
8447	Człowiek na desce snowboardowej skacze ze stromej skały .	Nikt nie zjeżdża po poręczy wzdłuż schodów .	0.33	NEUTRAL
8449	Dziecko w czerwonej kurtce jedzie na łyżwach podtrzymywane przez drugą osobę .	W słoneczny dzień na rolkach po drodze asfaltowej jeździ duża grupa osób .	0.5	NEUTRAL
8450	Mężczyzna w żółtej bluzie wyciąga rękę w kierunku lecącego frisbee .	Ludzie nie stoją przy odbiorze bagażu na lotnisku .	0.83	NEUTRAL
8451	Nikt nie płynie przed falą na desce surfingowej .	Mężczyzna w spodenkach kąpielowych płynie przed falą na desce surfingowej .	2.83	CONTRADICTION
8452	Człowiek jedzie na motocyklu .	Na plaży człowiek w kasku i kombinezonie przejeżdża na motorze obok człowieka w odblaskowej kurtce , patrzącego na leżący kawałek dalej motor .	2.33	NEUTRAL
8453	Dziewczynka i chłopiec jadą wyciągiem .	Chłopiec z częściowo odpiętą deską snowboardową i dziewczynka z nartami jadą wyciągiem .	4.0	ENTAILMENT
8454	Otyła kobieta w fartuchu siedzi przy toaletach na dworze .	Dziewczynka w sukience stoi obok trójki innych dzieci wchodzących na różową kopułę .	0.33	NEUTRAL
8455	Czarna limuzyna ozdobiona kwiatami stoi przed budynkiem obok zgromadzonych na schodach ludzi .	Czarna limuzyna , która jest ozdobiona kwiatami , stoi pod schodami , które są zatłoczone .	4.17	ENTAILMENT
8457	Na chodniku pod budynkiem mężczyzna z maską na twarzy gra na bębnach , a stojący obok mężczyzna gra na gitarze .	Na ulicy mężczyzna w czerwonej bluzce gra na gitarze , a człowiek w masce gra na bębnach .	3.33	NEUTRAL
8458	Trzy dziewczyny siedzą .	Dwie dziewczyny z warkoczykami i jedna dziewczyna z kolorowymi włosami siedzą na piasku w kostiumach kąpielowych .	2.83	ENTAILMENT
8459	Czarny pies skacze do basenu zwrócony tyłem do człowieka .	Gruba kobieta w granatowej bluzie i szczupły mężczyzna w okularach siedzą razem na ławce w pobliżu innych osób .	0.0	NEUTRAL
8460	Dwa białe psy stoją naprzeciwko siebie na trawie .	Duży biało - brązowy pies podskakuje naprzeciwko mniejszego psa o długich uszach .	1.5	NEUTRAL
8461	Dziecko w kurtce i czapce zjeżdża po śniegu , siedząc w dmuchanym kole .	Czarnowłosa kobieta siedzi na drewnianej ławce .	0.0	NEUTRAL
8462	Czterech chłopców stoi obok trzech białych kóz z pełnymi wymionami pod dużymi drzwiami .	Chłopcy o ciemnych włosach grają w piłkę pod budynkiem z dużymi drzwiami .	1.5	NEUTRAL
8463	Mała dziewczynka w stroju kąpielowym wskakuje do niewielkiego basenu , który stoi na trawie .	Mężczyzna skacze z zieloną deską snowboardową .	0.33	NEUTRAL
8465	Pies z obrożą na szyi biegnie z wystawionym językiem .	Pies w obroży biegnie po piasku z otwartym szeroko pyskiem , do którego wpada piłka .	2.5	NEUTRAL
8466	Dziewczyna , która gra na trąbce , idzie po trawie w towarzystwie innych osób .	Dziewczyna grająca na trąbce idzie po trawie w towarzystwie innych osób .	5.0	ENTAILMENT
8467	Trzy duże psy ciągną na wózku mężczyznę w kasku i pomarańczowej kamizelce .	Uśmiechnięty chłopiec o jasnych włosach buja się na huśtawce .	0.17	NEUTRAL
8468	Kobieta jedzie na rowerze .	Kobieta w niebieskim kasku i z plecakiem na plecach jedzie rowerem przed srebrnym autem .	3.83	ENTAILMENT
8469	Dwoje ludzi unosi się ze spadochronem nad terenem wodnym .	Sędzia z gwizdkiem patrzy w kierunku trzech małych chłopców grających w koszykówkę .	0.33	NEUTRAL
8470	Osoba przechodzi chodnikiem obok mężczyzny w kapeluszu , który siedząc , gra na gitarze .	Osoba przechodzi chodnikiem obok mężczyzny w kapeluszu , który siedząc na kartonie , gra na gitarze .	4.33	ENTAILMENT
8471	Brązowo - biały pies z obrożą na szyi biegnie , próbując złapać pyskiem lecącą piłkę .	Brązowo - biały pies biegnie .	3.17	NEUTRAL
8472	Na sali sportowej dwie kobiety w sportowych strojach trzymające kije do unihokeja przepychają się obok piłki .	Sześć młodych kobiet , dwie z nich z książkami w rękach , i jeden mężczyzna idą po trawie .	0.33	NEUTRAL
8477	Podłużna piłka przelatuje przed zawodnikiem w kasku na boisku .	Kobieta z malutkim dzieckiem i ciemnoskóry mężczyzna z chłopcem na rękach stoją obok uśmiechającego się mężczyzny w białej szacie .	0.0	NEUTRAL
8478	Mężczyzna z wędką siedzi na krzesełku na skraju urwiska .	Nisko nad miastem przelatuje śmigłowiec , a obok przelatuje odwrócony skrzydłem w dół samolot .	0.0	NEUTRAL
8479	W pomieszczeniu znajdują się dwaj mężczyźni z gitarami , a jeden z nich śpiewa do mikrofonu .	Mężczyzna o długich włosach gra na gitarze elektrycznej .	1.83	NEUTRAL
8481	Dziecko huśta się na huśtawce i patrzy na stojącą obok kobietę w zielonej kurtce .	Dziewczynka i chłopiec skaczą na trampolinie .	0.67	NEUTRAL
8482	Kobieta w skąpym , sportowym stroju przebiła piłkę nad siatką .	Piłka została przebita nad siatką przez kobietę w skąpym , sportowym stroju .	5.0	ENTAILMENT
8483	Dwa czarne psy skaczą jednocześnie do basenu .	Dwa czarne psy wskakują do basenu , w którym pływa gumowa zabawka .	3.17	NEUTRAL
8485	Chłopiec nad wodą podskakuje w górę z rękami w tyle .	Chłopiec skacze w ubraniu do wody ze zgiętymi nogami .	3.5	NEUTRAL
8487	Żaden snowboardzista nie wykonuje skoku nad śniegiem .	Snowboardzista wykonuje skok nad śniegiem .	4.33	CONTRADICTION
8489	Duży drapieżny ptak leci w kierunku uciekającej po trawie myszy .	Biała kaczka z czerwoną plamą przy oku płynie niedaleko czarnego psa .	0.67	NEUTRAL
8490	Duży , jasny ptak z pomarańczowym dziobem stoi w wodzie z rozłożonymi szeroko skrzydłami .	Duży ptak z pomarańczowym dziobem stoi w wodzie z rozłożonymi szeroko skrzydłami .	4.0	NEUTRAL
8491	Kobieta w czarnej bluzce i spódnicy w kratę gra na skrzypcach razem z muzykami , którzy grają na innych instrumentach .	Rudowłosa kobieta w okularach przeciwsłonecznych i stroju w kratkę gra na skrzypcach pod drzewkiem .	2.5	NEUTRAL
8492	Kobieta w granatowej czapce i dużych okrągłych kolczykach stoi obok dwóch innych kobiet , trzymając aparat , który znajduje się na statywie .	Kobieta w granatowej czapce i dużych okrągłych kolczykach stoi obok dwóch innych kobiet , trzymając aparat znajdujący się na statywie .	5.0	ENTAILMENT
8494	Człowiek w kasku stoi na kamieniu na tylnym kole motoru .	Dziewczyna trzyma talerz z potrawą nad pojemnikami z jedzeniem , a obok stoi chłopak .	0.5	NEUTRAL
8495	Człowiek siedzi w czerwonym samochodzie .	Człowiek siedzi w czerwonym samochodzie w pobliżu mostu .	3.67	ENTAILMENT
8496	Wiewiórka skacze po śniegu .	Dziecko w czarnym stroju przepasane czerwoną szarfą stoi w rozkroku z ugiętymi kolanami , wyciągając przed siebie jedną rękę .	0.0	NEUTRAL
8497	Kobieta i mężczyzna siedzą na rozkładanych krzesłach obok murka nad wodą .	Kobieta i mężczyzna siedzą na krzesłach , które są rozkładane , obok murka nad wodą .	5.0	ENTAILMENT
8498	Pies skacze , żeby przeskoczyć nad ustawioną na trawie poprzeczką .	Duży , brązowo - biały pies skacze przez przeszkodę niedaleko siatki .	3.67	NEUTRAL
8499	Kobieta w czarnym stroju skacze , podpierając się tyczką .	Dwie osoby nie walczą w szermierce na hali sportowej .	0.5	NEUTRAL
8500	Szary ptak z dość długim dziobem i długimi nogami nie leci .	Duży ptak o długiej szyi i długich , żółtych nogach leci nad wodą .	2.33	NEUTRAL
8501	Człowiek na desce snowboardowej nie unosi się wysoko nad ziemią w pobliżu skoczni .	Człowiek na desce snowboardowej unosi się wysoko nad ziemią w pobliżu skoczni .	3.5	CONTRADICTION
8502	Mężczyzna z żółtą reklamówką w ręce stoi na przystanku obok autobusu .	Mężczyzna z torbami foliowymi stoi na przystanku autobusowym .	3.5	NEUTRAL
8503	Niewielki pies biegnie po trawie w kierunku czerwonej piłki .	Czerwona piłka jest goniona na trawie przez małego psa .	4.67	ENTAILMENT
8505	Mężczyzna biegnie .	Mężczyzna szykuje się , by rzucić kulą na kręgielni .	1.83	NEUTRAL
8506	Kilka osób zgromadziło się .	Kilka osób stoi , a jeden mężczyzna w słuchawkach siedzi przy dużym sprzęcie elektronicznym .	1.33	NEUTRAL
8507	Człowiek leci ze spadochronem w pobliżu urwiska nad wodą .	Kobieta i mężczyzna całują się , siedząc na ławce .	0.0	NEUTRAL
8509	Mężczyzna w spodenkach kąpielowych płynie przed falą na desce surfingowej .	Opalony mężczyzna w kolorowych spodenkach płynie na desce tuż obok wysokiej fali .	3.5	NEUTRAL
8510	Człowiek w niebieskim kapeluszu jedzie konno w pobliżu krzewów .	Żaden człowiek nie jedzie na białym koniu między krzewami .	2.33	NEUTRAL
