pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
4556	Dziecko w zimowym stroju bawi się zabawkowym sprzętem do hokeja na dworze .	Kobieta siedzi na krawężniku obok kosza na śmieci i trzyma przy uchu telefon komórkowy .	0.5	NEUTRAL
4562	Widziana od tyłu dziewczynka w żółtej sukience pochyla się w stronę sterty arbuzów leżących na podłodze .	Żaden chłopiec nie kuca , trzymając sito , w którym jest mały wąż .	0.17	NEUTRAL
4567	Odwrócony skrzydłem w dół samolot przelatuje przed zawodnikiem w kasku na boisku .	Podłużna piłka przelatuje przed zawodnikiem w kasku na boisku .	2.33	NEUTRAL
4574	Jeszcze jedna osoba stoi na łące .	Dziewczynka w białej sukience stoi przed ogrodzoną fontanną .	0.67	NEUTRAL
4584	Dziewczynki w kolorowych strojach i chustach na głowach stoją w dużej grupie .	Człowiek w nartach leci na paralotni nad ośnieżonymi górami .	0.0	NEUTRAL
4586	Uśmiechnięta dziewczynka w różowej kurtce nie stoi wśród rozrzuconych zeschniętych liści .	Uśmiechnięta dziewczynka w różowej kurtce stoi wśród rozrzuconych zeschniętych liści .	3.67	CONTRADICTION
4612	Chłopiec , który jest rozebrany , moczy się w wodzie z fontanny .	Chłopiec w szlafroku ze świecącym mieczem w ręku stoi w pobliżu świątecznej choinki wśród porozrzucanych kolorowych papierów .	0.5	NEUTRAL
4613	Dziecko w kurtce biegnie wśród leżących na ziemi pożółkłych liści .	Dziecko w szarym płaszczyku biegnie po drodze , która jest pokryta zeschłymi liśćmi .	3.33	NEUTRAL
4617	Skok na deskorolce jest wykonywany na ulicy przez chłopaka .	Chłopak wykonuje skok na deskorolce na ulicy .	4.83	ENTAILMENT
4618	Kilku chłopców kąpie się .	Jedna dziewczynka siedzi , a druga dziewczynka stoi w basenie z kolorowymi kulami .	1.0	NEUTRAL
4621	Mały chłopiec w kapeluszu biegnie na plaży .	Mały chłopiec w kapeluszu nie biegnie na plaży .	3.5	CONTRADICTION
4647	Chłopiec w sportowym stroju i kasku nie stoi na piasku przed ogrodzeniem , trzymając kij baseballowy .	Chłopak w kasku stoi na boisku z uniesionym kijem baseballowym .	3.33	NEUTRAL
4681	Mężczyzna z deską do pływania idzie po kamiennej konstrukcji w stronę wody .	Osoby w kaskach jadą na deskorolkach po krętej asfaltowej drodze .	0.33	NEUTRAL
4685	Trzej mężczyźni w sportowych strojach podskakują do piłki , a dwaj kolejni mężczyźni biegną w ich stronę .	Trzej mężczyźni w sportowych strojach podskakują do piłki , a dwaj kolejni mężczyźni biegną nad brzegiem wody .	4.0	NEUTRAL
4691	Człowiek w kasku jedzie pojazdem ciągniętym przez latawiec .	Młody chłopak w czapce skacze z deskorolką w pobliżu okien budynku .	0.33	NEUTRAL
4696	Chłopiec patrzy w bok .	Chłopiec siedzi , trzymając siatkę z niewielkim wężem .	1.17	NEUTRAL
4726	Dziecko w pomarańczowej kurtce z kapturem na głowie trzyma w rękach bryłę śniegu .	Gruda śniegu jest trzymana w rękach przez dziecko w czerwonej kurtce .	3.5	NEUTRAL
4744	Zawodnik z piłką biegnie po boisku i skręca w prawą stronę .	Mężczyzna w sportowym stroju i kasku biegnie po boisku z piłką w ręku , a dalej biegnie drugi mężczyzna w bluzce w paski .	2.5	NEUTRAL
4746	Mężczyźni nie grają w futbol amerykański na boisku .	Mężczyźni grają w futbol amerykański na boisku .	3.5	CONTRADICTION
4758	Mężczyzna w białym sportowym stroju i czarnym kasku nie stoi na trawie na zgiętych nogach , trzymając za plecami grubą pałkę .	Mężczyzna w białym sportowym stroju i czarnym kasku stoi na trawie na zgiętych nogach , trzymając za plecami grubą pałkę .	4.33	CONTRADICTION
4776	Pies płynie , trzymając w pysku piłkę .	Mężczyźni grają w futbol amerykański na boisku .	0.0	NEUTRAL
4778	Dziewczynka w niebieskim kostiumie stoi z hula-hoop na biodrach na tle czarnej ściany ozdobionej kolorowymi kształtami .	Dziewczynka w niebieskim kostiumie stoi z hula-hoop na biodrach na tle czarnej ściany , która jest ozdobiona kolorowymi kształtami .	5.0	ENTAILMENT
4801	Zawodnicy przepychają się między sobą na boisku w trakcie meczu .	Piłka jest trzymana przez jednego mężczyznę w sportowym stroju na boisku , który jest łapany za nogę przez drugiego mężczyznę , ubranego w inne barwy .	3.0	ENTAILMENT
4811	Kobieta w ciemnych okularach siedzi na murku obok śmietnika z telefonem komórkowym przy uchu .	Kobieta biegnie za małym uśmiechniętym chłopcem .	0.17	NEUTRAL
4820	Mały chłopiec w kapeluszu biegnie na plaży .	Dziewczynka w samej spódniczce jest goniona po piasku przez chłopca w samych majteczkach .	1.17	NEUTRAL
4833	Żaden chłopak nie jedzie na deskorolce po niskiej poprzeczce , trzymając ręce w górze .	Chłopak jedzie na deskorolce po niskiej poprzeczce , trzymając ręce w górze .	4.33	CONTRADICTION
4837	Chłopiec w czerwonym ubraniu skacze na trampolinie na świeżym powietrzu .	Mężczyzna w bluzce w paski niesie deskorolkę , idąc po chodniku z płytkami w kształcie gwiazd .	0.33	NEUTRAL
4849	Dwoje dzieci pochyla się pod barierką i patrzy w dół .	Dziewczynka i chłopiec pochylają się pod barierką i patrzą w dół .	4.17	ENTAILMENT
4850	Osoby jadą na deskorolkach .	Cztery osoby w kaskach i kombinezonach jadą na deskorolkach po asfaltowej drodze .	3.0	ENTAILMENT
4851	Dziewczynka w papierowej czapeczce zdmuchuje świeczki na torcie , a obok stoją dwie inne dziewczynki i kobieta .	Świeczki na torcie są zdmuchiwane przez dziewczynkę w papierowej czapeczce , a obok stoją dwie inne dziewczynki i kobieta .	5.0	ENTAILMENT
4854	Dziewczynka w samej spódniczce jest goniona po piasku przez chłopca w samych majteczkach .	Mężczyzna w sportowym stroju z numerem biegnie po ulicy .	0.33	NEUTRAL
4857	Dwóch ciemnoskórych chłopców stoi pod niewielkim daszkiem przy niebieskim stole do gry .	Dwóch ciemnoskórych chłopców gra w piłkarzyki pod daszkiem .	3.17	NEUTRAL
4858	Trójka zawodników na boisku podskakuje w kierunku lecącej podłużnej piłki .	Kobieta z czarną torebką stoi na trawie , trzymając w rękach podłużną piłkę .	1.0	NEUTRAL
4867	Mężczyzna z ciemną brodą siedzi w pojeździe komunikacyjnym .	Dziewczynka w jasnej sukience stoi przy ogrodzeniu niedaleko dużej fontanny .	0.5	NEUTRAL
4871	Człowiek w białej kurtce idzie chodnikiem , trzymając w ręce deskorolkę .	Człowiek w pasiastej bluzie idzie chodnikiem , trzymając w ręce deskorolkę .	3.17	NEUTRAL
4881	Czarno - biały pies stoi , opierając się przednimi łapami o duży kamień .	Dwaj chłopcy biegną po trawie w słoneczny dzień .	0.17	NEUTRAL
4890	Dziewczynka w kostiumie kąpielowym bawi się pożółkłymi liśćmi .	Uśmiechnięta dziewczynka w różowej kurtce stoi wśród rozrzuconych zeschniętych liści .	2.17	NEUTRAL
4893	Chłopak w kolorowych spodenkach kąpielowych podskakuje na piasku z ręką wyprostowaną w kierunku piłki .	Chłopiec w zielono - białym sportowym stroju biegnie po trawie .	1.67	NEUTRAL
4914	Chłopiec leży na brzuchu na trawie , a między jego nogami leży piłka .	Bramkarz leży na brzuchu na trawie , a między jego nogami leży piłka .	4.0	NEUTRAL
4928	Dziewczynka w różowej bluzce leży na trawie z założonymi za głowę rękami .	Dziewczynka w sportowym stroju leży na trawie z rękami pod głową .	3.33	NEUTRAL
4935	Dziewczynka z bosymi stopami wchodzi do góry po długich schodach .	Dziecko wchodzi po wysokich schodach , które są obsypane piaskiem .	2.5	NEUTRAL
5008	Na boisku jeden mężczyzna w sportowym stroju trzyma piłkę , a drugi mężczyzna , ubrany w inne barwy , łapie go za nogę .	Mężczyzna trzyma piłkę , a inny mężczyzna łapie go za nogę .	3.83	NEUTRAL
5021	Na plaży kobieta stawia małe dziecko na deskorolce .	Malutkie dziecko jest sadzane na deskorolce na kamienistej plaży przez kobietę .	3.17	NEUTRAL
5041	Dwóch ciemnoskórych chłopców stoi pod niewielkim daszkiem przy niebieskim stole do gry .	Dwóch ciemnoskórych chłopców stoi pod niewielkim daszkiem przy czerwono - niebieskim stole do gry .	3.83	NEUTRAL
5058	Dziewczynka w żółtej sukience pochyla się nad dużym arbuzem .	Kolorowa rakieta tenisowa jest trzymana w rękach przez małą dziewczynkę w różowej pelerynie .	0.5	NEUTRAL
5073	Zawodnik w kasku ochronnym biegnie po trawie z podłużną piłką w ręce .	Mały chłopiec w niebieskim stroju biegnie po trawie , trzymając piłkę .	1.83	NEUTRAL
5076	Mężczyzna z ochraniaczami na kolanach skacze wysoko z deskorolką .	Mężczyzna w czerwonej kurtce skacze wysoko z deskorolką .	3.0	NEUTRAL
5079	Dziecko biegnie .	Dwie osoby przyglądają się biegnącemu mężczyźnie z przyklejonym numerem do klatki piersiowej .	0.83	NEUTRAL
5082	Kobieta w skąpym sportowym stroju biegnie w maratonie .	Kobieta z profesjonalnym sprzętem wspinaczkowym biegnie z numerem startowym na biodrach .	2.33	NEUTRAL
5091	Mała dziewczynka w różowej bluzce biegnie niedaleko pomarańczowych skał .	Mała dziewczynka w różowej bluzce nie biegnie niedaleko pomarańczowych skał .	4.17	CONTRADICTION
5092	Dziewczynka kręci kołem .	Dzieci wspinają się po stromej powierzchni w kierunku pomnika .	0.5	NEUTRAL
5100	Cztery osoby jadą konno po plaży .	Dziewczynka w żółtej sukience leży z rozłożonymi rękami i nogami wśród kwiatów .	0.17	NEUTRAL
5111	Dwie osoby leżą na śniegu na plecach z rozłożonymi rękami i nogami .	Dwie osoby leżą na plecach .	3.5	NEUTRAL
5114	Człowiek skacze z deskorolką nad wzniesieniem pod siatką , obok dwóch znajdujących się tam opon .	Skok na deskorolce jest wykonywany na pochylni obok ogrodzenia przez mężczyznę .	2.83	NEUTRAL
5121	Dzieci siedzą .	Troje dzieci stoi pod różnokolorowymi parasolami przed sceną na placu .	1.5	NEUTRAL
5124	Dwóch chłopców gra w piłkarzyki .	Dwóch ciemnoskórych chłopców stoi pod niewielkim daszkiem przy czerwono - niebieskim stole do gry .	1.33	NEUTRAL
5126	Mężczyzna w okularach przeciwsłonecznych stoi na trawie , trzymając w rękach podłużną piłkę .	Osoba biegnie .	0.17	NEUTRAL
5134	Dziewczynka w żółtej sukience leży z rękami , które są rozłożone , i nogami wśród kwiatów .	Dziewczynka w żółtej sukience leży z rozłożonymi rękami i nogami wśród kwiatów .	4.83	ENTAILMENT
5141	Jakiś człowiek wyskakuje z okna na parterze budynku obok młyna .	Młody chłopak w czapce skacze z deskorolką w pobliżu okien budynku .	0.5	NEUTRAL
5158	Dziewczynka i chłopiec stoją pod drzwiami , wyciągając ręce , inna dziewczynka stoi obok , a za nimi stoi mężczyzna .	Dziewczynka i chłopiec stoją na trawie , wyciągając ręce , inna dziewczynka stoi obok , a za nimi stoi mężczyzna .	3.5	NEUTRAL
5176	Dwóch chłopców w czapkach z daszkiem wystawia zabarwione na zielono języki .	Dwaj chłopcy w czapkach z daszkiem pokazują zabarwione języki .	4.5	NEUTRAL
5179	Dzieci wspinają się po powierzchni .	Dwoje dzieci wspina się po postumencie pomnika .	3.0	NEUTRAL
5188	Mały chłopiec w ubrudzonych spodniach siedzi na toalecie .	Nikt nie bawi się w basenie z kolorowymi piłkami .	0.0	NEUTRAL
5191	Dziecko w zimowym stroju bawi się zabawkowym sprzętem do hokeja na dworze .	Dziewczynka siedzi , a chłopak stoi w basenie z kolorowymi kulami .	0.67	NEUTRAL
5197	Jeden elegancko ubrany chłopiec siedzi na podwyższeniu , a drugi chłopiec przewraca się u jego stóp .	Mały chłopiec przytrzymuje ręką przewróconego przed nim drugiego chłopca .	2.0	NEUTRAL
5199	Jasnobrązowy pies biegnie za małym uśmiechniętym chłopcem .	Kobieta biegnie za małym uśmiechniętym chłopcem .	3.0	NEUTRAL
5208	Dziewczynka w koszulce w paski robi mostek na trawie .	Mostek jest robiony na trawie przez dziewczynkę w koszulce w paski .	5.0	ENTAILMENT
5210	Trójka dzieci stoi .	Troje dzieci stoi pod różnokolorowymi parasolami przed sceną na placu .	3.17	ENTAILMENT
5242	Dziewczynka z mokrymi włosami siedzi przy drewnianym stole , trzymając talerz z jedzeniem w rękach .	Mężczyzna z ochraniaczami na nogach stoi na trawie w rozkroku .	0.17	NEUTRAL
5243	Chłopiec w czerwonym ubraniu skacze na trampolinie na świeżym powietrzu .	Dwóch ciemnoskórych chłopców gra w piłkarzyki pod daszkiem .	0.67	NEUTRAL
5244	Chłopiec w czerwonym kasku odbija piłkę kijem baseballowym .	Piłka jest odbijana kijem baseballowym przez chłopca w czerwonym kasku .	4.83	ENTAILMENT
5248	Dwie osoby przyglądają się biegnącemu mężczyźnie z numerem , który jest przyklejony do klatki piersiowej .	Dwie osoby przyglądają się biegnącemu mężczyźnie z przyklejonym numerem do klatki piersiowej .	5.0	ENTAILMENT
5266	Chłopak w czapce wykonuje skok na deskorolce pod ścianą budynku .	Chłopak w czapce przejeżdża na deskorolce po rurze , która przylega do budynku .	3.33	ENTAILMENT
5287	Trójka dzieci chodzi po kamieniach nad brzegiem wody , w pobliżu cumującego promu .	Dwaj chłopcy i mała dziewczynka chodzą po kamieniach w pobliżu zbiornika wodnego .	2.83	NEUTRAL
5328	Dwie osoby grają w baseball na boisku .	Piłka jest trzymana przez dziewczynę w rękawicy , a obok niej przebiega osoba w kasku .	0.83	NEUTRAL
5334	Kobieta w sportowym stroju i słuchawkach biegnie po chodniku .	Kobieta ze słuchawkami na uszach trenuje bieganie .	3.67	NEUTRAL
5336	Dziewczynka patrzy przez zabawkowe okulary z przytwierdzonym dużym nosem .	Mężczyzna leży na trawie boiska w trakcie rozgrywającego się meczu .	0.0	NEUTRAL
5340	Trójka zawodników na boisku podskakuje w kierunku lecącej podłużnej piłki .	Trzej mężczyźni w czerwonych koszulkach podskakują do piłki , a dwaj kolejni mężczyźni biegną w ich stronę .	2.83	NEUTRAL
5346	Jedna dziewczynka siedzi , a druga dziewczynka stoi w basenie z kolorowymi kulami .	Dwie dziewczynki bawią się w basenie z kolorowymi piłkami .	3.83	NEUTRAL
5347	Młoda kobieta o jasnych włosach wykonuje skok z deskorolką .	Dziewczynka z rolkami na nogach stoi , patrząc przed siebie .	0.17	NEUTRAL
5363	Dziecko wchodzi po wysokich schodach , które są obsypane piaskiem .	Dziewczynka w różowej kurtce bawi się pożółkłymi liśćmi .	0.33	NEUTRAL
5367	Nikt nie stoi pod różnokolorowymi parasolami przed sceną na placu .	Trójka dzieci z parasolami nad głową stoi obok siebie .	1.67	NEUTRAL
5369	Trzech zawodników z kijami do hokeja biegnie po trawie za piłką .	Zawodnicy walczą o piłkę na boisku z dużą ilością kibiców na trybunach .	1.83	NEUTRAL
5380	Trzej mężczyźni jadą uczepieni z tyłu zatłoczonego samochodu .	Jeden elegancko ubrany chłopiec siedzi na podwyższeniu , a drugi chłopiec przewraca się u jego stóp .	0.0	NEUTRAL
5387	Człowiek skacze ze schodów na deskorolce , obserwowany przez mężczyznę w garniturze .	Kobieta siedzi na samochodzie terenowym , w którym są dwie osoby .	0.17	NEUTRAL
5418	Dziewczynka w fioletowo - niebieskim kostiumie ze skrzydłami , ze sztucznym nosem i brwiami uśmiecha się .	Dziewczynka w okularach ze sztucznym nosem i brwiami uśmiecha się .	3.83	NEUTRAL
5421	Dziewczynka , w towarzystwie dwóch innych dziewczynek przy stole , pochyla się nad tortem z trzema świeczkami .	Uśmiechnięta dziewczynka w żółtej sukience leży wśród kwiatów , które są porozrzucane wokół niej .	1.0	NEUTRAL
5435	Rudy chłopiec przytrzymuje leżącą na trawie osobę , inny chłopiec stoi obok z wyciągniętą przed siebie ręką , a kolejne dziecko klęczy , podrzucając rozrzucony dookoła papier toaletowy .	Orły są robione na śniegu przez dwójkę dzieci .	0.0	NEUTRAL
5448	Dzieci w mundurkach siedzą na podłodze z zeszytami .	Duża grupa dzieci siedzi na podłodze , patrząc w jednym kierunku .	2.67	NEUTRAL
5461	Dwoje dzieci w czerwonych koszulkach bawi się w stercie liści , a kolejne dwoje dzieci biegnie z otwartymi buziami .	Chłopiec w samych majteczkach goni po piasku dziewczynkę w samej spódniczce .	0.83	NEUTRAL
5467	Rozebrany chłopiec moczy się w wodzie z fontanny .	Chłopiec w czepku i kostiumie kąpielowym klęczy na fontannie .	2.33	NEUTRAL
5501	Mężczyzna wykonuje skok na deskorolce na pochylni obok ogrodzenia .	Skok na deskorolce jest wykonywany na pochylni obok ogrodzenia przez mężczyznę .	4.83	ENTAILMENT
5504	Człowiek , który jest obserwowany przez mężczyznę w garniturze , skacze ze schodów na deskorolce .	Chłopak wykonuje skok na deskorolce na ulicy .	2.5	NEUTRAL
5506	Żadna kobieta trzymająca kij nie stoi w rozkroku obok lecącej piłki .	Kobieta w kasku i sportowym stroju stoi w rozkroku obok lecącej piłki , trzymając kij , obserwowana zza ogrodzenia przez inne kobiety .	3.33	CONTRADICTION
5513	Chłopiec w zielono - biało - czerwonym stroju biegnie po trawie .	Chłopiec w zielono - białym sportowym stroju biegnie po trawie .	3.83	NEUTRAL
5514	Dwoje dzieci patrzy na dwójkę innych dzieci przepychających się na trawie wśród porozrzucanych białych papierów .	Leżąca na trawie osoba jest przytrzymywana przez rudego chłopca , inny chłopiec stoi obok z wyciągniętą przed siebie ręką , a kolejne dziecko klęczy , podrzucając rozrzucony dookoła papier toaletowy .	2.5	NEUTRAL
5516	Kobieta w kasku i sportowym stroju , która jest obserwowana zza ogrodzenia przez inne kobiety , stoi w rozkroku obok lecącej piłki , trzymając kij .	Zawodniczka na boisku próbuje odbić kijem lecącą żółtą piłkę .	2.83	NEUTRAL
5542	Chłopiec biegnie w kierunku dwóch innych chłopców bawiących się przy stosie pożółkłych liści .	Dziewczynka i chłopiec biegną .	2.5	NEUTRAL
5560	Dziewczynka w białej sukience idzie po trawie .	Radosna , mała dziewczynka w jasnej sukience biegnie po trawie .	2.83	NEUTRAL
5570	Chłopak w kraciastej koszuli skacze z deskorolką na duży głaz .	Człowiek asekurowany przez drugą osobę z dołu wjeżdża na kamień na deskorolce .	2.33	NEUTRAL
5573	Przewrócony mały chłopiec jest przytrzymywany ręką przez drugiego chłopca .	Mały chłopiec przytrzymuje ręką przewróconego przed nim drugiego chłopca .	4.67	ENTAILMENT
5575	Chłopiec w czerwonym kasku odbija kijem małą białą piłkę na boisku .	Chłopiec w czerwonym kasku odbija piłkę kijem baseballowym .	3.67	NEUTRAL
5594	Dziewczynka siedzi , a druga dziewczynka stoi .	Jeden chłopiec leży w błocie na brzuchu , a drugi chłopiec leży w błocie na boku , patrząc na swoją rękę .	0.33	NEUTRAL
5605	Pies podskakuje z piłką w pysku obok donic z kwiatami i płotu .	Gracz krykieta w białym stroju stoi na trawie z ugiętymi kolanami , trzymając kij , a otyły gracz za nim łapie piłkę w rękawice .	0.0	NEUTRAL
5606	Kolorowy pistolet na wodę jest trzymany w ręce przez mokrego chłopca .	Trójka dzieci z parasolami nad głową stoi obok siebie .	1.17	NEUTRAL
5627	Człowiek na deskorolce przeskakuje nad niebieską beczką , która jest ustawiona na wzniesieniu .	Chłopak wykonuje skok na deskorolce nad zieloną beczką .	2.5	NEUTRAL
5635	Dziewczynka w różowej kurtce bawi się pożółkłymi liśćmi .	Uśmiechnięta dziewczynka w różowej kurtce stoi wśród rozrzuconych zeschniętych liści .	3.17	ENTAILMENT
5641	Dziewczynka w żółtej sukience pochyla się nad dużym arbuzem .	Dziewczynka w żółtej sukience , która jest widziana od tyłu , pochyla się w stronę sterty arbuzów , które leżą na podłodze .	3.5	ENTAILMENT
5650	Mężczyzna z ochraniaczami na kolanach skacze wysoko z deskorolką .	Skok na deskorolce jest wykonywany w mieście przez człowieka w kasku i ochraniaczach .	3.33	ENTAILMENT
5654	Cztery dziewczynki wykonują mostek na trawie , która jest pokryta zeschłymi liśćmi .	Mała dziewczynka wchodzi po drabinie , na której stoi wyżej dorosła osoba .	0.33	NEUTRAL
5669	Osoba w kasku stoi na metalowej drabinie , po której wspina się małe dziecko .	Osoba w niebieskich spodniach stoi na metalowej drabinie , po której wspina się małe dziecko .	3.17	NEUTRAL
5686	Jasnowłosa dziewczynka wydmuchuje bańki mydlane przez kółko , które podstawia jej chłopiec .	Cztery osoby jadą na rowerach po piaszczystej trasie .	0.17	NEUTRAL
5692	Uśmiechnięty ciemnoskóry chłopiec w zielonym ubraniu biegnie po murze .	Chudy ciemnoskóry chłopiec w zielonym ubraniu biegnie po murze .	3.67	NEUTRAL
5702	Młody chłopak wykonuje skok z deskorolką nad schodami .	Człowiek przejeżdża na rolkach po poręczy obok schodów .	1.67	NEUTRAL
5714	Dziewczynka , w towarzystwie dwóch innych dziewczynek przy stole , pochyla się nad tortem z trzema świeczkami .	Dziewczynka w papierowej czapeczce zdmuchuje świeczki na torcie , a obok stoją dwie inne dziewczynki i kobieta .	3.5	ENTAILMENT
5740	Osoba w kasku biegnie w pobliżu dziewczyny z piłką w rękawicy baseballowej .	Piłka jest trzymana w rękawicy przez dziewczynę , a obok niej przebiega osoba w kasku .	4.83	ENTAILMENT
5749	Chłopiec w zielonym sportowym stroju biegnie po trawie .	Ciemnowłosy chłopiec ubrany w biało - zielony strój biegnie po trawniku .	3.33	NEUTRAL
5750	Dziewczynka o jasnych włosach w kolorowej sukience stoi wśród białych kwiatów .	Jasnowłosa dziewczynka w sukience w kwiaty stoi na łące .	3.83	NEUTRAL
5753	Dziewczynka w różowej bluzce leży na trawie z założonymi za głowę rękami .	Dziewczynka w różowej bluzce nie leży na trawie z założonymi za głowę rękami .	4.33	CONTRADICTION
5754	Dziewczynka w żółtej sukience pochyla się nad dużym arbuzem .	Widziana od tyłu dziewczynka w żółtej sukience pochyla się w stronę sterty arbuzów leżących na podłodze .	3.67	ENTAILMENT
5765	Kilka osób w sportowych strojach , obserwowanych przez widownię spod drzew , ściga się na trawie .	Kilka osób biegnie po torach , które są wyrysowane żółtymi liniami na trawie .	2.17	NEUTRAL
5775	Dziewczynka i chłopiec pochylają się pod barierką i patrzą w dół .	Człowiek wjeżdża na kamień na deskorolce .	0.0	NEUTRAL
5782	Nikt nie kuca , trzymając sito .	Chłopiec kuca , trzymając sito , w którym jest mały wąż .	2.17	CONTRADICTION
5787	Ciepło ubrane dziecko stoi na trawie , pochylając się z plastikowym kijem hokejowym .	Niegruba książka z kolorową okładką jest przeglądana przez chłopca .	0.17	NEUTRAL
5788	Widziany od tyłu człowiek siedzi na kamieniu obok wodospadu .	Chłopiec w szlafroku stoi obok choinki , trzymając miecz świetlny , a na podłodze leżą porozrywane papiery do pakowania prezentów .	0.0	NEUTRAL
5796	Osoby w kaskach nie jadą na deskorolkach po krętej asfaltowej drodze .	Osoby w kaskach jadą na deskorolkach po krętej asfaltowej drodze .	3.83	CONTRADICTION
5798	Pistolet na wodę jest trzymany przez chłopca w czarnej bluzie , który też jest polewany wodą .	Mokry chłopiec trzyma w ręce kolorowy pistolet na wodę .	3.33	NEUTRAL
5799	Człowiek w kasku i ochraniaczach wykonuje skok na deskorolce w mieście .	Skok na deskorolce jest wykonywany przez kobietę w różowej koszulce i czarnych spodniach .	2.17	NEUTRAL
5800	Chudy ciemnoskóry chłopiec w zielonym ubraniu biegnie po wysokim murze .	Chudy ciemnoskóry chłopiec w zielonym ubraniu biegnie po murze .	4.5	NEUTRAL
5812	Dziecko wykonuje skok na deskorolce na moście .	Człowiek , który jest obserwowany przez mężczyznę w garniturze , skacze ze schodów na deskorolce .	1.33	NEUTRAL
5818	Mężczyzna w czerwonej kurtce wspina się po oblodzonej górze .	Chłopiec i trzy dziewczyny , wszyscy ubrani w niebiesko - granatowe stroje , idą drogą w pobliżu drzew palmowych .	0.17	NEUTRAL
5830	Dziewczynka , w towarzystwie dwóch innych dziewczynek przy stole , pochyla się nad tortem z trzema świeczkami .	Świeczki na torcie są zdmuchiwane przez dziewczynkę w papierowej czapeczce , a obok stoją dwie inne dziewczynki i kobieta .	3.17	NEUTRAL
5835	Mały , czarno - biały ptak siedzi na ludzkiej dłoni obok ciemnych pestek .	Chłopiec w sportowym stroju i kasku stoi na piasku przed ogrodzeniem , trzymając kij baseballowy .	0.17	NEUTRAL
5851	Osoba w kasku biegnie w pobliżu dziewczyny z piłką w rękawicy baseballowej .	Żadna osoba nie biegnie w pobliżu dziewczyny z piłką w rękawicy baseballowej .	2.83	CONTRADICTION
5853	Zawodnik z piłką biegnie po boisku i skręca w prawą stronę .	Kibice na trybunie obserwują , jak mężczyzna z tatuażami na rękach wrzuca piłkę do kosza .	1.67	NEUTRAL
5859	Chłopiec w sportowym stroju i kasku stoi na piasku przed ogrodzeniem , trzymając kij baseballowy .	Chłopak w kasku stoi na boisku z uniesionym kijem baseballowym .	3.33	NEUTRAL
5877	Dziewczynka siedzi na ramionach mężczyzny i trzyma w rękach wiatraczek .	Siedzący mężczyzna gra na trąbce .	1.17	NEUTRAL
5890	Dziecko wchodzi po wysokich schodach obsypanych piaskiem .	Dziecko wchodzi po wysokich schodach , które są obsypane piaskiem .	5.0	ENTAILMENT
5893	Chłopiec przegląda niegrubą książkę z kolorową okładką .	Chłopiec czyta książeczkę na zatłoczonym placu handlowym .	2.17	NEUTRAL
5916	Mała dziewczynka w różowej bluzce biegnie niedaleko pomarańczowych skał .	Dziewczynka biegnie po drodze obok krzewów i skał .	3.17	NEUTRAL
5919	Dziecko w szarym płaszczyku biegnie po drodze pokrytej zeschłymi liśćmi .	Bieganie jest trenowane przez kobietę ze słuchawkami na uszach .	0.83	NEUTRAL
5928	Mały chłopiec w ubrudzonych spodniach siedzi na toalecie .	Pies z obrożą na szyi tarza się po ziemi .	0.0	NEUTRAL
5952	Kobieta w różowej koszulce i czarnych spodniach wykonuje skok na deskorolce .	Skok na deskorolce jest wykonywany przez kobietę w różowej koszulce i czarnych spodniach .	4.83	ENTAILMENT
5961	Dziecko w pidżamie biegnie jasno oświetlonym korytarzem .	Dziecko w pidżamie biegnie korytarzem , który jest jasno oświetlony .	5.0	ENTAILMENT
5962	Dziewczynka w różowo - niebieskim stroju kąpielowym bawi się pożółkłymi liśćmi .	Dziewczynka w różowej kurtce bawi się pożółkłymi liśćmi .	3.83	NEUTRAL
5976	Na plaży kobieta stawia małe dziecko na deskorolce .	Mężczyzna jedzie na rolkach po ulicy między trawnikami .	0.5	NEUTRAL
5989	Snowboardzista podpiera się jedną ręką na śniegu , trzymając nogi w górze .	Troje dzieci zbiega po trawiastym zboczu .	0.17	NEUTRAL
5990	Ciemnoskóre dziewczynki w chustach na głowach i kolorowych sukienkach stoją blisko siebie .	Mężczyzna z kolczykiem w uchu siedzi w towarzystwie dwóch innych osób .	0.17	NEUTRAL
5992	Kobieta z kolczykiem w okolicy pępka biegnie z numerem startowym na biodrach .	Kobieta w skąpym sportowym stroju biegnie w maratonie .	2.0	NEUTRAL
5993	Zawodnik ze skórzaną rękawicą stoi w rozkroku , trzymając małą piłkę w prawej ręce .	Wykrok w przód jest robiony na piasku przez zawodnika ze skórzaną rękawicą na boisku .	2.67	NEUTRAL
5998	Mężczyzna w sportowym stroju i kasku biegnie po boisku z piłką w ręku , a dalej biegnie chłopiec w zielonym stroju .	Gracz krykieta w białym stroju stoi na trawie z ugiętymi kolanami , trzymając kij , a otyły gracz za nim łapie piłkę w rękawice .	1.5	NEUTRAL
6008	Kobieta z kolczykiem w okolicy pępka biegnie z numerem startowym na biodrach .	Kobieta wykonuje skok motorem , odbijając się od dużego kamienia .	0.83	NEUTRAL
6023	Mężczyźni w granatowym stroju przepychają się na trawie podczas gry w rugby .	Zawodnicy w pobliżu piłki przepychają się między sobą na boisku .	2.5	NEUTRAL
6025	Człowiek skacze ze schodów na deskorolce , obserwowany przez mężczyznę w garniturze .	Człowiek skacze na deskorolce .	3.33	NEUTRAL
