pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
8917	Mężczyzna i kobieta siedzą przed galerią sztuki i patrzą na mapę	Para patrzy na mapę	4.4	ENTAILMENT
8918	Para patrzy na przewodnika ulicznego	Mężczyzna i kobieta stoją przed galerią sztuki i patrzą na mapę	3.7	ENTAILMENT
8924	Mały pies biegnie po piasku	Nie ma małego psa biegnącego po piasku	2.5	CONTRADICTION
8926	Nie ma małego psa biegnącego po piasku	Pies biegnie po żwirze	3.2	NEUTRAL
8932	Na krawędzi klifu stoją dwaj mężczyźni, a jeden skacze w morze	Na krawędzi klifu stoją dwaj mężczyźni, a jeden skacze do wody	4.6	ENTAILMENT
8934	Jeden chłopiec w pomarańczowych szortach stoi na skalnym klifie nad wodą, a drugi w czarnych szorstkich skałach skacze z niego do wody	Na krawędzi klifu stoją dwaj mężczyźni, a jeden skacze w morze	3.9	ENTAILMENT
8936	Jeden chłopiec w pomarańczowych szortach stoi na skalnym urwisku nad wodą, a drugi w czarnych szortach nurkuje do wody	Na krawędzi klifu stoją dwaj mężczyźni, a jeden skacze do wody	4.1	ENTAILMENT
8937	Jedna dziewczyna w pomarańczowych szortach stoi na skalnym klifie nad wodą, a druga w czarnych szortach wyskakuje z wody	Na krawędzi klifu stoją dwaj mężczyźni, a jeden skacze do wody	3.1	NEUTRAL
8941	Chłopiec w niebieskiej koszuli patrzy na swoją rękę znajdującą się w pobliżu stosu bloków leżących na stole	Chłopiec w niebieskiej koszuli patrzy na swoją rękę znajdującą się niedaleko stosu bloków leżących na stole	4.9	ENTAILMENT
8942	Chłopiec w niebieskiej koszuli patrzy na swoją rękę znajdującą się w pobliżu stosu bloków leżących na stole	Kobieta w niebieskiej koszuli patrzy na swoją rękę znajdującą się w pobliżu stosu bloków leżących na stole	3.1	NEUTRAL
8943	Chłopiec w niebieskiej koszuli patrzy na swoją rękę znajdującą się niedaleko stosu bloków leżących na stole	Chłopiec gra w grę drewnianymi klockami	3.1	NEUTRAL
8944	Chłopiec gra w grę drewnianymi klockami	Kobieta w niebieskiej koszuli patrzy na swoją rękę znajdującą się w pobliżu stosu bloków leżących na stole	2	NEUTRAL
8945	Chłopiec gra w grę klockami zrobionymi z drewna	Chłopiec w niebieskiej koszuli patrzy na swoją rękę znajdującą się w pobliżu stosu bloków leżących na stole	3.4	NEUTRAL
8948	Kobieta w bikini ciągnie psa na smyczy na brzegu morza	Kobieta w bikini ciągnie psa na smyczy na plaży	4.6	ENTAILMENT
8949	Kobieta w bikini ciągnie psa na smyczy na plaży	Kobieta w bikini ciągnie kota na smyczy na plaży	3.9	NEUTRAL
8952	Kobieta w bikini ciągnie psa na smyczy na plaży	Kobieta stoi na plaży ze zwierzęciem na smyczy	3.815	NEUTRAL
8955	Kobieta w bikini ciągnie kota na smyczy na plaży	Kobieta stoi na plaży z psem na smyczy	3.2	NEUTRAL
8956	Kobieta stoi na plaży z psem na smyczy	Kobieta w bikini ciągnie psa na smyczy na plaży	3.3	NEUTRAL
8957	Mała grupa osób stoi, a dwie siedzą na kanapie	Mała grupa osób stoi, a dwie siedzą na sofie	4.8	ENTAILMENT
8958	Duża grupa ludzi stoi, a na kanapie siedzą dwie osoby	Mała grupa osób stoi, a dwie siedzą na kanapie	3.4	NEUTRAL
8959	W pokoju znajduje się grupa pięciu młodych dorosłych	Grupa pięciu młodych dorosłych wyleguje się w domu	4.385	ENTAILMENT
8961	W pokoju znajduje się grupa pięciu młodych dorosłych	Mała grupa osób stoi, a dwie siedzą na kanapie	3.8	NEUTRAL
8964	Duża grupa ludzi stoi, a na kanapie siedzą dwie osoby	Grupa pięciu młodych dorosłych wyleguje się w domu	3.5	NEUTRAL
8965	Mała grupa osób stoi, a dwie siedzą na kanapie	Grupa pięciu młodych dorosłych wyleguje się w domu	3.1	NEUTRAL
8966	Ten pies ma głowę w czerwono-zielonej torbie na prezenty	Pies ma głowę w czerwono-zielonej torbie na prezenty	5	ENTAILMENT
8967	Pies ma głowę na zewnątrz czerwono-zielonej torby na prezenty	Pies ma głowę w czerwono-zielonej torbie na prezenty	3.1	NEUTRAL
8972	Brązowo-czerwony pies kopie swoim nosem w torbie na prezent świątyczny	Ten pies ma głowę w czerwono-zielonej torbie na prezenty	4.1	NEUTRAL
8973	Pies ma głowę na zewnątrz czerwono-zielonej torby na prezenty	Brązowo-czerwony pies kopie swoim nosem w torbie na prezent świątyczny	3.5	NEUTRAL
8976	Jeździec jeździ na rowerze w deszczu i ma czerwoną kurtkę	Kolarz jedzie na rowerze po śniegu i ma czerwoną kurtkę	3.8	NEUTRAL
8977	Rowerzysta jeździ na rowerze po zaśnieżonym lesie w ciemności	Rowerzysta jeździ na rowerze po zaśnieżonym lesie nocą	4.7	ENTAILMENT
8978	Rowerzysta jeździ na rowerze po zaśnieżonym lesie w ciągu dnia	Rowerzysta jeździ na rowerze po zaśnieżonym lesie nocą	3.7	CONTRADICTION
8980	Kolarz jedzie na rowerze po śniegu i ma czerwoną kurtkę	Rowerzysta jeździ na rowerze po zaśnieżonym lesie w ciągu dnia	3.2	NEUTRAL
8982	Jeździec jeździ na rowerze w deszczu i ma czerwoną kurtkę	Rowerzysta jeździ na rowerze po zaśnieżonym lesie nocą	3	NEUTRAL
8983	Rowerzysta jeździ na rowerze po zaśnieżonym lesie nocą	Kolarz jedzie na rowerze po śniegu i ma czerwoną kurtkę	3.8	NEUTRAL
8987	Młoda dziewczynka w bikini skacze na plaży	Młoda dziewczynka w bikini siedzi na plaży	3.6	NEUTRAL
8988	Młoda dziewczyna w kostiumie pływackim skacze na plaży	Dziewczyna w bikini bawi się na wydmach	3.2	NEUTRAL
8992	Młoda dziewczynka w bikini skacze na plaży	Dziewczyna w bikini bawi się na wydmach	3.9	NEUTRAL
8994	Małe dziecko ma na sobie kapelusz i chodzi po suchym piasku	Małe dziecko ma na sobie kapelusz i idzie w mokrym piasku	4.3	NEUTRAL
8996	Biały kapelusz noszony jest przez chłopca, który biegnie po plaży	Chłopiec ma na sobie biały kapelusz i biegnie po plaży	5	ENTAILMENT
8998	Małe dziecko ma na sobie kapelusz i idzie w mokrym piasku	Biały kapelusz noszony jest przez chłopca, który biegnie po plaży	3.4	NEUTRAL
8999	Chłopiec ma na sobie biały kapelusz i idzie na plażę	Małe dziecko ma na sobie kapelusz i idzie w mokrym piasku	4.3	NEUTRAL
9000	Chłopiec ma na sobie kapelusz i idzie w mokrym piasku	Chłopiec ma na sobie biały kapelusz i biegnie po plaży	4.3	NEUTRAL
9001	Chłopiec ma na sobie biały kapelusz i biegnie po plaży	Małe dziecko ma na sobie kapelusz i chodzi po suchym piasku	3.7	NEUTRAL
9005	Mężczyzna w białym kapeluszu dotyka kartonowego pudełka	Mężczyzna w czarnym kapeluszu dotyka kartonowego pudełka	3.7	NEUTRAL
9006	Mężczyzna w czarnym kapeluszu sięgnął po pudełko	Osoba w czarnym kapeluszu sięga po pudełko	4.6	ENTAILMENT
9011	Mężczyzna w białym kapeluszu dotyka kartonowego pudełka	Mężczyzna w czarnym kapeluszu sięgnął po pudełko	4.2	NEUTRAL
9015	Młoda dziewczyna w koszulce z sercem unosi ręce podczas zabawy na zjeżdżalni	Młoda dziewczyna w koszulce z sercem unosi ręce podczas zjeżdżania	4.7	ENTAILMENT
9017	Młoda dziewczyna w koszulce z sercem unosi ręce podczas zabawy na zjeżdżalni	Blond dziecko zjeżdża w dół zjeżdżalni z wyrzuconymi w górę rękami	2.8	NEUTRAL
9019	Młoda dziewczyna w koszulce z sercem unosi ręce podczas zjeżdżania	Blond dzieciak zjeżdża w dół zjeżdżalni z wyrzuconymi w górę rękami	2.8	NEUTRAL
9021	Blond dziecko zjeżdża w dół zjeżdżalni z wyrzuconymi w górę rękami	Młoda dziewczyna w koszulce z sercem unosi ręce podczas zjeżdżania	3.5	NEUTRAL
9024	Brązowy pies biegnie za czarnym psem na skalistym brzegu	Brązowy pies biegnie za ciemnym psem na skalistym brzegu	4.6	ENTAILMENT
9028	Dwa psy bawią się na plaży	Brązowy pies biegnie za czarnym psem na skalistym brzegu	3.9	NEUTRAL
9030	Brązowy pies biegnie za czarnym psem na skalistym brzegu	Na plaży bawią się dwa psy	4.1	NEUTRAL
9031	Dwa psy bawią się na skalistej plaży	Dwa psy bawią się na plaży skalnej	4.7	ENTAILMENT
9033	Czarny pies zbliża się do złotego psa na kamienistej plaży	Czarne zwierzę zbliża się do złotego psa na kamienistej plaży	4.5	ENTAILMENT
9035	Czarne zwierzę zbliża się do złotego psa na kamienistej plaży	Dwa psy bawią się na skalistej plaży	3.3	NEUTRAL
9037	Dwa psy bawią się na plaży skalnej	Czarny pies zbliża się do złotego psa na kamienistej plaży	4	NEUTRAL
9038	Czarny pies zbliża się do złotego psa na kamienistej plaży	Dwa psy bawią się na piaszczystej plaży	3.1	NEUTRAL
9039	Dwa psy bawią się na skalistej plaży	Czarny pies zbliża się do złotego psa na kamienistej plaży	3.6	NEUTRAL
9040	Duży biały pies skacze w powietrzu nad obszarem pokrytym śniegiem	Duży biały pies skacze w powietrzu nad zaśnieżonym terenem	4.9	ENTAILMENT
9041	Duży czarny pies skacze w powietrzu nad zaśnieżonym terenem	Duży biały pies skacze w powietrzu nad zaśnieżonym terenem	3.7	NEUTRAL
9044	Duży biały pies skacze w powietrzu nad zaśnieżonym terenem	Duże białe zwierzę skacze w śniegu	4.3	ENTAILMENT
9045	Duży biały pies skacze w powietrzu nad zaśnieżonym terenem	Mały biały pies skacze w śniegu	3.6	NEUTRAL
9046	Duży biały pies skacze w powietrzu nad obszarem pokrytym śniegiem	Duży biały pies skacze w śniegu	4.2	ENTAILMENT
9050	Dwóch młodych chłopców ma na sobie kapelusze i wystawia kolorowe języki	Dwie młode dziewczynki mają na sobie kapelusze i wystawiają kolorowe języki	3.6	NEUTRAL
9051	Para dzieci wyciąga niebiesko-zielone języki	Dwoje dzieci wyciąga niebiesko-zielone języki	4.8	ENTAILMENT
9053	Para dzieci wyciąga niebiesko-zielone języki	Dwóch młodych chłopców ma na sobie kapelusze i wystawia kolorowe języki	4	NEUTRAL
9054	Dwóch młodych chłopców ma na sobie kapelusze i wystawia kolorowe języki	Dwoje dzieci nie wyciąga niebiesko-zielonych języków	3.8	NEUTRAL
9058	Pies stoi na poboczu góry	Pies stoi na górze	4.1	ENTAILMENT
9066	Na trawiastym zboczu stoi biały pies	Pies stoi na poboczu góry	3.5	NEUTRAL
9067	Dwoje dzieci tarza się w brudnej wodzie	Dwoje dzieci tarza się w błotnistej wodzie	4.9	ENTAILMENT
9068	Dwoje dzieci tarza się w czystej wodzie	Dwoje dzieci tarza się w błotnistej wodzie	3.67	NEUTRAL
9070	Dwóch chłopców leży w oceanie niedaleko plaży	Dwóch chłopców leży w oceanie daleko na plażę	3.8	CONTRADICTION
9071	Dwoje dzieci tarza się w błotnistej wodzie	Dwóch chłopców leży w wodzie niedaleko plaży	2.5	NEUTRAL
9073	Dwoje dzieci tarza się w brudnej wodzie	Dwóch chłopców leży w oceanie niedaleko plaży	3.1	NEUTRAL
9074	Dwoje dzieci tarza się w czystej wodzie	Dwóch chłopców leży w oceanie niedaleko plaży	3	NEUTRAL
9075	Dwoje dzieci tarza się w błotnistej wodzie	Dwóch chłopców leży w oceanie niedaleko plaży	2.8	NEUTRAL
9077	Czarno-brązowy kot patrzy na muchę	Czarno-brązowy pies patrzy na muchę	3.2	NEUTRAL
9078	Brązowo-czarny pies patrzy w górę	Brązowo-czarny pies kieruje nos do góry	4.9	ENTAILMENT
9080	Brązowo-czarny pies patrzy w górę	Czarno-brązowy pies patrzy na muchę	3.2	NEUTRAL
9083	Brązowo-czarny pies kieruje nos do góry	Czarno-brązowy kot patrzy na muchę	1.5	NEUTRAL
9085	Wielki mężczyzna siedzi w sklepie z akcesoriami wojskowymi	Wielki mężczyzna siedzi w sklepie z akcesoriami militarnymi	5	ENTAILMENT
9086	Wielki mężczyzna siedzi w sklepie z akcesoriami militarnymi	Mały mężczyzna siedzi w sklepie z akcesoriami wojskowymi	3.9	NEUTRAL
9090	Nie ma weterana, który by pokazywał rzeczy z wojny niektórym ludziom	Wielki mężczyzna siedzi w sklepie z akcesoriami militarnymi	2.4	NEUTRAL
9094	Szary pies odbija piłkę nożną głową na trawiastym boisku	Szary pies odbija piłkę nożną głową na trawniku	4.6	ENTAILMENT
9095	Szary pies odbija piłkę nożną głową na trawiastym boisku	Szary pies odbija piłkę tenisową głową na trawiastym boisku	3.9	CONTRADICTION
9096	Pies z niebieskim kołnierzykiem bawi się piłką w ogrodzie	Pies z niebieskim kołnierzykiem bawi się piłką na zewnątrz	4.4	ENTAILMENT
9097	Pies z niebieskim kołnierzykiem nie bawi się piłką na zewnątrz	Pies z niebieskim kołnierzykiem bawi się piłką na zewnątrz	3.95	CONTRADICTION
9098	Pies z niebieskim kołnierzykiem bawi się piłką w ogrodzie	Szary pies odbija piłkę nożną głową na trawiastym boisku	2.9	NEUTRAL
9099	Pies z niebieskim kołnierzykiem nie bawi się piłką na zewnątrz	Szary pies odbija piłkę nożną głową na trawiastym boisku	3.1	NEUTRAL
9101	Szary pies odbija piłkę tenisową głową na trawiastym boisku	Pies z niebieskim kołnierzykiem bawi się piłką na zewnątrz	3.2	NEUTRAL
9103	Małe czarne dziecko stoi na krawędzi akwenu w pobliżu jakichś wiader	Małe czarne dziecko czeka na krawędzi akwenu w pobliżu jakichś wiader	4.9	ENTAILMENT
9106	Chłopiec obok wiader z szmatami trzyma przedmiot	Chłopiec obok wiader z szmatami nie trzyma żadnego przedmiotu	3	CONTRADICTION
9108	Małe czarne dziecko stoi na krawędzi akwenu w pobliżu jakichś wiader	Chłopiec obok wiader z szmatami nie trzyma żadnego przedmiotu	2.7	NEUTRAL
9109	Chłopiec obok wiader z szmatami trzyma przedmiot	Małe czarne dziecko czeka na krawędzi akwenu w pobliżu jakichś wiader	2.5	NEUTRAL
9110	Chłopiec obok wiader z szmatami trzyma przedmiot	Małe białe dziecko nie stoi na krawędzi akwenu w pobliżu jakichś wiader	2.2	NEUTRAL
9113	Dwoje dzieci gra w parku w piłkę nożną	Dwoje dzieci nie gra w parku w piłkę nożną	3.4	CONTRADICTION
9117	Na zewnątrz nie ma małych chłopców bawiących się piłką nożną na zielonej trawie	Dwoje dzieci gra w parku w piłkę nożną	3.2	NEUTRAL
9126	Kobieta ma na sobie kolorową koszulę i dużo biżuterii	Mężczyzna z indyjską odzieżą i henną na ręku przedziera się przez papierkową robotę	1.2	NEUTRAL
9127	Dziewczyna z indyjską odzieżą i henną na ręku przedziera się przez papierkową robotę	Kobieta ma na sobie kolorową koszulę i wiele biżuterii	2.4	NEUTRAL
9129	Kobieta ma na sobie kolorową koszulę i dużo biżuterii	Dziewczyna z indyjską odzieżą i henną na ręku przedziera się przez papierkową robotę	2.55	NEUTRAL
9131	Mężczyzna stoi na środku siłowni i ma na sobie koszulkę	Nie ma mężczyzny stojącego na środku siłowni i ubranego w koszulkę	3	CONTRADICTION
9133	Mężczyzna w czarnej koszulce stoi na siłowni	Kobieta w czarnej koszulce stoi na siłowni	3.5	NEUTRAL
9134	Mężczyzna stoi na środku siłowni i ma na sobie koszulkę	Mężczyzna na czarnej koszulce stoi na siłowni	4.2	NEUTRAL
9137	Nie ma mężczyzny stojącego na środku siłowni i ubranego w koszulkę	Mężczyzna w czarnej koszulce stoi na siłowni	3.4	NEUTRAL
9139	Snowboardzista wyskakuje ze śniegu	Ze śniegu wyskakuje snowboardzista	5	ENTAILMENT
9140	Ze śniegu wyskakuje snowboardzista	Ze śniegu nie skacze żaden snowboardzista	3.1	CONTRADICTION
9141	Snowboardzista wyskakuje z pokrytego śniegiem wzgórza	Snowboardzista wyskakuje z zaśnieżonej skoczni	4.8	ENTAILMENT
9142	Snowboardzista nie wyskakuje z góry pokrytej śniegiem	Snowboardzista wyskakuje z pokrytego śniegiem wzgórza	3.8	CONTRADICTION
9146	Ze śniegu nie skacze żaden snowboardzista	Snowboardzista wyskakuje z pokrytego śniegiem wzgórza	3.7	CONTRADICTION
9147	Snowboardzista wyskakuje z pokrytego śniegiem wzgórza	Ze śniegu wyskakuje snowboardzista	4.165	ENTAILMENT
9148	Kobieta ma na sobie czarną sukienkę i nosi biały krzyż	Kobieta ubrana na czarno nosi biały krzyż	4.5	ENTAILMENT
9150	Kobieta w czarnej sukni ciągnie wózek i stoi przed dwoma mężczyznami siedzącymi na ławce w parku	Kobieta w czarnej sukni ciągnie wózek i stoi w pobliżu dwóch mężczyzn siedzących na ławce w parku	4.6	ENTAILMENT
9153	Kobieta ma na sobie czarną sukienkę i nosi biały krzyż	Mężczyzna w czarnej sukni ciągnie wózek i stoi przed dwoma mężczyznami siedzącymi na ławce w parku	1.4	NEUTRAL
9155	Kobieta w czarnej sukni ciągnie wózek i stoi przed dwoma mężczyznami siedzącymi na ławce w parku	Chłopiec ma na sobie czarną sukienkę i nosi biały krzyż	2.4	NEUTRAL
9156	Kobieta ma na sobie czarną sukienkę i nosi biały krzyż	Kobieta w czarnej sukni ciągnie wózek i stoi przed dwoma mężczyznami siedzącymi na ławce w parku	2.7	NEUTRAL
9159	Chłopiec stoi obok otworu fontanny	Chłopiec stoi blisko otworu fontanny	5	ENTAILMENT
9160	Chłopiec stoi blisko otworu fontanny	Przy otwarciu fontanny stoi dziewczynka	2.9	NEUTRAL
9161	Chłopiec w kostiumie kąpielowym siedzi na szczycie okrągłej fontanny	Chłopiec stoi obok otworu fontanny	3.6	NEUTRAL
9167	Brązowo-biały kot skacze na chodniku	Brązowo-biały pies skacze na chodniku	3.1	NEUTRAL
9171	Brązowo-biały pies skacze na chodniku	Mały brązowo-biały pies biegnie po drodze	3.5	NEUTRAL
9172	Na chodniku skacze brązowo-białe zwierzę	Mały biało-brązowy pies biegnie po chodniku	3.5	NEUTRAL
9177	Zdystansowana osoba z niebieskim plecakiem wędruje po skalistym terenie	Zdystansowana osoba z niebieskim plecakiem znajduje się w strefie turystycznej pełnej skał	4.9	ENTAILMENT
9181	Zdystansowana osoba z niebieskim plecakiem wędruje po skalistym terenie	Mężczyzna idzie	3.5	ENTAILMENT
9183	Zdystansowana osoba z niebieskim plecakiem wędruje po skalistym terenie	Mężczyzna podróżuje pieszo	3.8	ENTAILMENT
9184	Piłka jest ścigana przez żółtego psa	Żółty pies ściga piłkę	4.8	ENTAILMENT
9185	Żółty kot ściga piłkę	Żółty pies ściga piłkę	3.4	NEUTRAL
9186	Pies obraca się na trawie i ściga lacącą piłkę tenisową	Pies obraca się na trawie i ściga lacącą piłkę	4.7	ENTAILMENT
9187	Nie ma psa, który obraca się na trawie i ściga lacącą piłkę	Pies obraca się na trawie i ściga lacącą piłkę	4.4	CONTRADICTION
9189	Nie ma psa, który obraca się na trawie i ściga lacącą piłkę	Żółty pies ściga piłkę	3.2	NEUTRAL
9192	Żółty pies ściga piłkę	Pies obraca się na trawie i ściga lacącą piłkę	3.9	NEUTRAL
9193	Kobieta w niebieskich dżinsach stoi przed grupą dzieci obok kamiennego domu	Kobieta w niebieskich dżinsach stoi przed grupą dzieci niedaleko kamiennego domu	4.8	ENTAILMENT
9194	Mężczyzna w niebieskich dżinsach stoi przed grupą dzieci obok kamiennego domu	Kobieta w niebieskich dżinsach stoi przed grupą dzieci niedaleko kamiennego domu	3.5	NEUTRAL
9196	Na ulicy stoi pani, którą otaczają dzieci w wieku szkolnym	Żadna pani nie stoi na ulicy i jest otoczana przez dzieci w wieku szkolnym	2.8	CONTRADICTION
9206	Dziewczynka w dziwnym stroju jedzie na rowerze	Na ruchliwej ulicy jeździ na rowerze kobieta ubrana dziwnie	3.9	NEUTRAL
9208	Rower jest prowadzony przez dziewczynę w dziwnym stroju	Kobieta ma na sobie dziwne ubranie i jeździ na rowerze na ruchliwej ulicy	3.7	NEUTRAL
9212	W lesie nie wyskakuje w powietrze żaden facet	Chłopak wyskakuje w powietrze na zalesionym terenie	3.9	CONTRADICTION
9213	Mężczyzna bez koszuli przeskakuje kłodę	Mężczyzna bez koszulki przeskakuje kłodę	4.9	ENTAILMENT
9215	Mężczyzna bez koszuli przeskakuje kłodę	Chłopak wyskakuje w powietrze na zalesionym terenie	3.6	NEUTRAL
9222	Pies biegnie z piłką do siatkówki	Pies biegnie z piłką	4.5	ENTAILMENT
9223	Nie biegnie żaden pies z piłką do siatkówki	Pies biegnie z piłką do siatkówki	4	CONTRADICTION
9230	Dziewczynka w zespole gra na flecie	Chłopiec w zespole gra na flecie	4.1	NEUTRAL
9233	Dziewczynka w mundurze gra na flecie z zespołem	Dziewczynka w zespole gra na flecie	4.2	ENTAILMENT
9235	Dziewczynka w mundurze gra na flecie z zespołem marszowym	Dziewczynka w zespole gra na instrumencie	4.065	ENTAILMENT
9236	Chłopiec w zespole gra na flecie	Dziewczynka w mundurze gra na flecie z zespołem marszowym	3.5	NEUTRAL
9238	Mężczyzna stoi za kierownicą klasycznego amerykańskiego samochodu z otwartymi drzwiami i bagażnikiem	Człowiek stoi za kierownicą klasycznego amerykańskiego samochodu z otwartymi drzwiami i bagażnikiem	4.5	ENTAILMENT
9239	Mężczyzna stoi za kierownicą klasycznego amerykańskiego samochodu z otwartymi drzwiami i bagażnikiem	Kobieta stoi za kierownicą klasycznego amerykańskiego samochodu z otwartymi drzwiami i bagażnikiem	4	NEUTRAL
9240	Mężczyzna w kolorze niebieskim pozuje do zdjęcia obok pojazdu	Mężczyzna w kolorze niebieskim pozuje do zdjęcia obok samochodu	4.8	ENTAILMENT
9241	Mężczyzna w kolorze niebieskim pozuje do zdjęcia obok samochodu	Kobieta w kolorze niebieskim pozuje do zdjęcia obok samochodu	3.3	NEUTRAL
9247	Dwie osoby siedzą na białej ławce	Dwie osoby siedzą na ławce	4.5	ENTAILMENT
9249	Kobieta siedzi w pobliżu kwietnika i ma widok na tunel	Kobieta siedzi blisko kwietnika i ma widok na tunel	4.8	ENTAILMENT
9250	Mężczyzna siedzi w pobliżu kwietnika i ma widok na tunel	Kobieta siedzi blisko kwietnika i ma widok na tunel	3.8	NEUTRAL
9254	Kobieta siedzi blisko kwietnika i ma widok na tunel	Na ławce stoją dwie osoby	1.1	NEUTRAL
9255	Kobieta siedzi blisko kwietnika i ma widok na tunel	Dwie osoby siedzą na ławce	1.5	NEUTRAL
9259	Człowiek przy ceglanej ścianie ma na sobie maskę wokół ust i siatkę na włosy	Kobieta przy ścianie z cegły nosi maskę wokół ust i siatkę na włosy	3.2	NEUTRAL
9262	Mężczyzna ma na sobie przezroczystą plastikową czapkę i maskę	Człowiek przy ceglanej ścianie ma na sobie maskę wokół ust i siatkę na włosy	2.8	NEUTRAL
9264	Człowiek przy ceglanej ścianie ma na sobie maskę wokół ust i siatkę na włosy	Mężczyzna ma na sobie przezroczystą plastikową czapkę i maskę na twarz	2.4	NEUTRAL
9269	Dwa psy będące w hodowli siedzą na tylnych łapach i są zwrócone do siebie	Dwa psy bawią się ze sobą	3.5	NEUTRAL
9272	Czarny pies i żółty pies bawią się ze sobą	Dwa koty będące w hodowli siedzą na tylnych łapach i są zwrócone do siebie	2.1	NEUTRAL
9273	Czarny pies i żółty pies bawią się ze sobą	Dwa psy będące w hodowli siedzą na tylnych łapach i są zwrócone do siebie	3.2	NEUTRAL
9274	W lesie chodzą dwa psy i dwie osoby	Dwa psy i dwie osoby chodzą w lesie	4.5	ENTAILMENT
9275	Dwa psy i dwie osoby siedzą w lesie	W lesie chodzą dwa psy i dwie osoby	3.6	CONTRADICTION
9280	Dwa psy i dwie osoby chodzą w lesie	Dwie kobiety z psami idą leśną ścieżką	4.2	NEUTRAL
9281	Dwie kobiety z psami idą leśną ścieżką	Dwa psy i dwie osoby siedzą w lesie	2.9	NEUTRAL
9284	Mężczyzna jeździ na snowboardzie po poręczach w śniegu	Kobieta jeździ na snowboardzie po poręczach w śniegu	3.8	NEUTRAL
9285	Mężczyzna zjeżdża na nartach z góry i nad czerwoną przeszkodę	Mężczyzna zjeżdża na nartach z góry i skacze na czerwoną przeszkodę	4.4	ENTAILMENT
9288	Kobieta zjeżdża na nartach z góry i przez czerwoną przeszkodę	Mężczyzna jeździ na snowboardzie po poręczach w śniegu	2.9	NEUTRAL
9292	Dwóch mężczyzn odpoczywa od budowy	Dwóch mężczyzn odpoczywa od pracy	4.1	ENTAILMENT
9293	Dwaj mężczyźni nie robią sobie przerwy w budowaniu	Dwóch mężczyzn odpoczywa od budowy	3.4	CONTRADICTION
9295	Dwóch pracowników budowlanych siedzi z boku budynku	Dwóch pracowników budowlanych siedzi na szczycie budynku	3.4	NEUTRAL
9297	Dwóch pracowników budowlanych siedzi na szczycie budynku	Dwóch mężczyzn odpoczywa od budowy	3.7	NEUTRAL
9299	Dwaj mężczyźni nie robią sobie przerwy w budowaniu	Dwóch pracowników budowlanych siedzi z boku budynku	3.5	NEUTRAL
9300	Dwóch mężczyzn odpoczywa od budowy	Dwóch pracowników budowlanych siedzi z boku budynku	4	NEUTRAL
9305	Deskorolkarz skacze w powietrzu	Mężczyzna w czerwonej koszuli robi sztuczkę z deskorolką	3.6	NEUTRAL
9307	Mężczyzna w czerwonej koszuli robi trik z deskorolką	W powietrzu skacze deskorolkarz	3.5	NEUTRAL
9308	W powietrzu skacze deskorolkarz	Mężczyzna w czerwonej koszuli robi sztuczkę z roletami	2.8	NEUTRAL
9309	W powietrzu skacze deskorolkarz	Mężczyzna w czerwonej koszuli robi sztuczkę z deskorolką	3.8	NEUTRAL
9313	Osoba nie robi sztuczki na slajdzie	Człowiek robi sztuczkę na snowboardzie	2.8	NEUTRAL
9315	Osoba nie robi sztuczki na slajdzie	Snowboardzista szlifuje długą betonową szynę	1.7	NEUTRAL
9319	Trzech przyjaciół robi miny do kamery	Trzech przyjaciół robi miny do zdjęcia	5	ENTAILMENT
9323	Dwóch mężczyzn i dziewczynka za drewnianą ścianą pozują z zabawnymi minami	Dwóch mężczyzn i dziewczynka przed drewnianą ścianą pozują z zabawnymi minami	3.9	NEUTRAL
9326	Trzech przyjaciół robi miny do zdjęcia	Dwóch mężczyzn i dziewczynka przed drewnianą ścianą pozują z zabawnymi minami	3.9	NEUTRAL
9327	Dwóch mężczyzn i dziewczynka przed drewnianą ścianą pozują z zabawnymi minami	Trzej wrogowie robią miny do kamery	2.8	NEUTRAL
9328	Dwóch mężczyzn i dziewczynka przed drewnianą ścianą pozują z zabawnymi minami	Przyjaciele robią miny do kamery	3.5	NEUTRAL
9329	Trzech przyjaciół robi miny do kamery	Dwóch mężczyzn i dziewczynka przed drewnianą ścianą pozują z zabawnymi minami	3.365	NEUTRAL
9330	Cztery osoby idą chodnikiem po mieście, a ten w zielonym kapeluszu dzwoni do kogoś	Cztery osoby idą chodnikiem po mieście, a jeden w zielonym kapeluszu rozmawia przez telefon komórkowy	4.65	ENTAILMENT
9335	Cztery osoby idą chodnikiem po mieście, a jeden w zielonym kapeluszu rozmawia przez telefon komórkowy	Grupa ludzi nie idzie ulicą, a osoba w zielonym kapeluszu rozmawia przez telefon	3.7	NEUTRAL
9337	Grupa ludzi idzie ulicą, a osoba w zielonym kapeluszu rozmawia przez telefon	Cztery osoby idą chodnikiem po mieście, a ten w zielonym kapeluszu nie rozmawia przez telefon komórkowy	3.4	NEUTRAL
9338	Cztery osoby idą chodnikiem po mieście, a jeden w zielonym kapeluszu rozmawia przez telefon komórkowy	Grupa ludzi idzie ulicą, a osoba w zielonym kapeluszu rozmawia przez telefon	4.7	ENTAILMENT
9342	Kobieta stoi o zmierzchu na prawie nieskazitelnej, śnieżnej drodze, oświetlonej tylko reflektorami	Mężczyzna stoi o zmierzchu na prawie nieskazitelnej, śnieżnej drodze, oświetlonej tylko reflektorami	3.7	NEUTRAL
